 -8.1838400e-001 -4.9125310e+000
 -8.1035000e-001 -4.9076640e+000
 -8.0350400e-001 -4.9233770e+000
 -7.5233400e-001 -4.9178040e+000
 -7.5854400e-001 -4.9170470e+000
 -7.5890000e-001 -4.9190170e+000
 -7.5288000e-001 -4.9171590e+000
 -7.4599400e-001 -4.9133760e+000
 -7.7952100e-001 -4.9302310e+000
 -7.7437900e-001 -4.9099740e+000
 -7.9732100e-001 -4.9140410e+000
 -7.2308700e-001 -4.9146220e+000
 -7.3559200e-001 -4.9227730e+000
 -7.4756100e-001 -4.9153450e+000
 -7.6466700e-001 -4.9156150e+000
 -7.2772700e-001 -4.9126020e+000
 -7.2610800e-001 -4.9271260e+000
 -7.0200300e-001 -4.9147570e+000
 -7.6200700e-001 -4.9078700e+000
 -7.3096000e-001 -4.9360230e+000
 -7.1728800e-001 -4.9229790e+000
 -7.2030600e-001 -4.9141090e+000
 -7.2031200e-001 -4.9293860e+000
 -7.2390700e-001 -4.9145310e+000
 -7.4218300e-001 -4.9156830e+000
 -7.1209500e-001 -4.9468900e+000
 -7.2289200e-001 -4.9260590e+000
 -7.4716800e-001 -4.9250760e+000
 -7.2746600e-001 -4.9279910e+000
  4.6900500e-001 -1.7395330e+000
  2.4245130e+000  4.7335080e+000
  2.0366000e+000  4.9482270e+000
  1.7273700e+000  4.9733340e+000
  1.5307830e+000  4.9558310e+000
  1.4919400e+000  4.9667910e+000
  1.3798870e+000  4.9764080e+000
  1.3711070e+000  4.9485580e+000
  1.4003870e+000  4.9534020e+000
  1.4296000e+000  4.9512880e+000
  1.4126130e+000  4.9386040e+000
  1.4158700e+000  4.9423640e+000
  1.3936870e+000  4.9565270e+000
  1.4096430e+000  4.9224080e+000
  1.3463130e+000  4.9380440e+000
  1.3358270e+000  4.9496560e+000
  1.2985870e+000  4.9413000e+000
  1.3298930e+000  4.9401070e+000
  1.2557270e+000  4.9509630e+000
  1.2471200e+000  4.9412320e+000
  1.1750830e+000  4.9586680e+000
  1.1937900e+000  4.9418170e+000
  1.1862130e+000  4.9428910e+000
  1.1489400e+000  4.9465150e+000
  1.1483600e+000  4.9359830e+000
  1.0662900e+000  4.9378610e+000
  1.0518600e+000  4.9328250e+000
  1.0243800e+000  4.9375470e+000
  1.0499070e+000  4.9351120e+000
  9.9278700e-001  4.9275350e+000
  9.9727300e-001  4.9403840e+000
  9.8793300e-001  4.9426200e+000
  9.5924300e-001  4.9425330e+000
  9.7102700e-001  4.9341590e+000
  9.7610000e-001  4.9303730e+000
  9.7337700e-001  4.9414520e+000
  9.5004700e-001  4.9401880e+000
  8.9042300e-001  4.9521930e+000
  9.0407300e-001  4.9360170e+000
  8.8566700e-001  4.9414580e+000
  8.6814300e-001  4.9425390e+000
  8.2794300e-001  4.9490110e+000
  8.6799700e-001  4.9399720e+000
  8.8440700e-001  4.9388610e+000
  8.1499700e-001  4.9569890e+000
  8.2099000e-001  4.9315180e+000
  8.3860000e-001  4.9480480e+000
  8.1362000e-001  4.9404590e+000
  8.4726000e-001  4.9272860e+000
  7.8813700e-001  4.9436200e+000
  8.4176000e-001  4.9362200e+000
  7.9400300e-001  4.9389050e+000
  8.1093000e-001  4.9316120e+000
  8.4344700e-001  4.9421440e+000
  8.3175300e-001  4.9382120e+000
  8.0624300e-001  4.9430120e+000
  8.1201300e-001  4.9458090e+000
  8.1813000e-001  4.9418640e+000
  7.8306000e-001  4.9460390e+000
  8.2281300e-001  4.9227360e+000
  8.3238000e-001  4.9465180e+000
  7.7770000e-001  4.9351560e+000
  8.5611700e-001  4.9304810e+000
  7.7723300e-001  4.9444850e+000
  8.2246700e-001  4.9364660e+000
  8.1735300e-001  4.9464740e+000
  7.8899000e-001  4.9420430e+000
  7.7402300e-001  4.9522770e+000
  8.0566700e-001  4.9288460e+000
  8.2728700e-001  4.9417660e+000
  8.1538300e-001  4.9480650e+000
  8.4850700e-001  4.9334570e+000
  8.0533700e-001  4.9428160e+000
  8.6841700e-001  4.9392060e+000
  8.3929700e-001  4.9455460e+000
  8.6900000e-001  4.9344090e+000
  8.2203700e-001  4.9519670e+000
  8.1757700e-001  4.9541280e+000
  8.2337300e-001  4.9460790e+000
 -6.1707000e-001  1.4105100e-001
 -5.8222900e-001  3.9108000e-002
 -5.2095300e-001  9.1710000e-003
 -5.1652400e-001  2.5870000e-002
 -4.8374100e-001  2.0415000e-002
 -4.3461700e-001  1.9395000e-002
 -4.1855200e-001  2.1320000e-002
 -4.0623700e-001  3.7300000e-002
 -3.4774200e-001  9.1470000e-003
 -3.1826400e-001  1.3454000e-002
 -2.7434000e-001  2.2094000e-002
 -2.7210600e-001  1.8206000e-002
 -2.3690200e-001  6.5830000e-003
 -1.9587000e-001  2.4935000e-002
 -1.9548700e-001  1.9534000e-002
 -1.4285800e-001  7.7520000e-003
 -1.1360900e-001  2.2361000e-002
 -1.5102700e-001  2.2472000e-002
 -7.2953000e-002  2.9320000e-003
 -8.3103000e-002  2.5360000e-002
 -1.2297000e-002  1.9760000e-003
 -3.3867000e-002  2.2884000e-002
 -9.3230000e-003 -6.3670000e-003
  2.4270000e-002  1.9442000e-002
  1.5287000e-002  9.5020000e-003
  4.4383000e-002  1.6909000e-002
  1.2274700e-001 -1.0228000e-002
  1.1405000e-001 -3.2730000e-002
  1.2347300e-001 -3.4449000e-002
  1.5185300e-001 -3.8810000e-002
  1.4345000e-001 -4.9014000e-002
  2.3760000e-001 -4.3063000e-002
  2.2885300e-001  3.5940000e-003
  2.2953700e-001  8.8360000e-003
  2.1380000e-001  2.8012000e-002
  2.1177000e-001  1.3356000e-002
  2.2161700e-001 -4.0114000e-002
  2.3292300e-001 -3.4223000e-002
  2.7067000e-001 -3.7273000e-002
  2.9817000e-001  1.9860000e-003
  2.9269700e-001  5.7520000e-003
  2.4712300e-001  1.2572000e-002
  2.8623300e-001  2.4760000e-003
  2.5336000e-001  1.8703000e-002
  2.2198000e-001  1.9865000e-002
  3.0687000e-001 -5.0206000e-002
  3.5942300e-001 -1.3757000e-002
  3.3968000e-001  1.3280000e-003
  2.8132300e-001 -1.0840000e-003
  3.1150300e-001  1.8270000e-003
  2.9289700e-001  7.8530000e-003
  2.5420300e-001  1.2157000e-002
  2.9003000e-001 -6.6680000e-003
  2.7246300e-001  1.8820000e-003
  2.8715000e-001  2.2780000e-002
  2.6404300e-001  9.3630000e-003
  2.6985700e-001  3.8610000e-003
  2.7435700e-001  5.0090000e-003
  2.3071700e-001  1.2096000e-002
  2.3164700e-001  2.7005000e-002
  2.6927700e-001 -4.1333000e-002
  3.2681300e-001 -1.1447000e-002
  3.0212700e-001  9.6840000e-003
  2.7156000e-001  1.5426000e-002
  2.6817700e-001  9.3870000e-003
  2.5180700e-001  3.3810000e-003
  2.6541000e-001  3.6080000e-003
  2.4101700e-001  7.4350000e-003
  2.5324000e-001 -1.5706000e-002
  2.1629700e-001  1.0579000e-002
  2.1733000e-001  7.5600000e-003
  2.0800300e-001  8.4920000e-003
  2.0574000e-001  4.2320000e-003
  2.8760000e-001 -5.4473000e-002
  2.8452300e-001  6.6100000e-003
  3.2501300e-001  4.1680000e-003
  2.9429000e-001  1.6973000e-002
  2.4817300e-001  1.0356000e-002
  2.5192300e-001  4.3440000e-003
  2.2175300e-001  1.1880000e-002
  2.7123700e-001  2.1520000e-003
  2.4196700e-001  9.1030000e-003
  2.7443700e-001  3.1280000e-003

