  0.0000000e+000  6.3527413e-001  4.0000000e+000
  0.0000000e+000 -6.0141213e-001  4.0100000e+000
  2.5398980e+000  5.5118471e-001  4.0200000e+000
 -5.0811198e-001 -1.0998405e+000  4.0300000e+000
  1.9386686e+000  8.5990593e-002  4.0400000e+000
 -2.9049619e+000 -2.0045633e+000  4.0500000e+000
 -1.9212259e+000 -4.9308792e-001  4.0600000e+000
 -9.7671963e+000  4.6204801e-001  4.0700000e+000
 -9.8911117e+000 -3.2100469e-001  4.0800000e+000
 -5.9916767e+000  1.2365557e+000  4.0900000e+000
 -6.0987792e+000 -6.3127966e-001  4.1000000e+000
  3.8804201e-001 -2.3252111e+000  4.1100000e+000
 -2.3179491e+000 -1.2316365e+000  4.1200000e+000
 -1.1236226e+001  1.0556484e+000  4.1300000e+000
 -1.3937103e+001 -1.1322399e-001  4.1400000e+000
 -6.9632497e+000  3.7922362e-001  4.1500000e+000
 -6.2096659e+000  9.4419973e-001  4.1600000e+000
 -3.4437236e+000 -2.1204267e+000  4.1700000e+000
  1.1731943e+000 -6.4467892e-001  4.1800000e+000
 -7.9451390e+000 -7.0430173e-001  4.1900000e+000
 -8.9800676e+000 -1.0181372e+000  4.2000000e+000
 -1.0221391e+001 -1.8208187e-001  4.2100000e+000
 -1.2545801e+001  1.5210132e+000  4.2200000e+000
 -1.0826965e+001 -3.8438764e-002  4.2300000e+000
 -2.2145226e+000  1.2274480e+000  4.2400000e+000
 -1.9070938e+000 -6.9620480e-001  4.2500000e+000
  3.8090828e+000  7.5244865e-003  4.2600000e+000
  1.3663911e-001 -7.8289304e-001  4.2700000e+000
 -3.3545438e-002  5.8693856e-001  4.2800000e+000
 -3.3157128e+000 -2.5120737e-001  4.2900000e+000
 -4.7585813e-002  4.8013582e-001  4.3000000e+000
 -1.0571379e+000  6.6815503e-001  4.3100000e+000
  1.3594844e+000 -7.8321196e-002  4.3200000e+000
  4.0134086e+000  8.8917262e-001  4.3300000e+000
  2.8035136e+000  2.3092875e+000  4.3400000e+000
  6.0957790e+000  5.2463868e-001  4.3500000e+000
  1.4700215e+001 -1.1787324e-002  4.3600000e+000
  1.4100171e+001  9.1314082e-001  4.3700000e+000
  1.1240203e+001  5.5940679e-002  4.3800000e+000
  1.2941740e+001 -1.1070699e+000  4.3900000e+000
  1.0534061e+001  4.8549771e-001  4.4000000e+000
  3.4370040e+000 -5.0050738e-003  4.4100000e+000
  4.8907300e+000 -2.7621786e-001  4.4200000e+000
  3.9283460e+000  1.2764525e+000  4.4300000e+000
  1.8832334e+000  1.8634006e+000  4.4400000e+000
  7.1368104e+000 -5.2255930e-001  4.4500000e+000
  1.4016617e+001  1.0342445e-001  4.4600000e+000
  8.8599776e+000 -8.0764913e-001  4.4700000e+000
  7.4555971e+000  6.8043858e-001  4.4800000e+000
  2.4673879e+000 -2.3645898e+000  4.4900000e+000
  5.0799749e+000  9.9011487e-001  4.5000000e+000
 -6.4722262e+000  2.1889912e-001  4.5100000e+000
 -7.5223472e-001  2.6166246e-001  4.5200000e+000
  2.7795358e-001  1.2134445e+000  4.5300000e+000
  1.4910754e+000 -2.7466699e-001  4.5400000e+000
  6.7181527e+000 -1.3313445e-001  4.5500000e+000
  4.0464199e+000 -1.2705002e+000  4.5600000e+000
  2.6197985e+000 -1.6636065e+000  4.5700000e+000
 -3.9239371e+000 -7.0355426e-001  4.5800000e+000
 -1.0666712e+001  2.8088049e-001  4.5900000e+000
 -1.1867838e+001 -5.4120933e-001  4.6000000e+000
 -8.2682601e+000 -1.3335307e+000  4.6100000e+000
 -8.9810472e+000  1.0726863e+000  4.6200000e+000
 -1.3450009e+001 -7.1208545e-001  4.6300000e+000
 -5.8240290e+000 -1.1285561e-002  4.6400000e+000
 -8.0210369e+000 -8.1702920e-004  4.6500000e+000
 -6.3074454e+000 -2.4943628e-001  4.6600000e+000
 -5.0416818e+000  3.9657532e-001  4.6700000e+000
 -5.3088129e+000 -2.6401335e-001  4.6800000e+000
 -2.4995639e+000 -1.6640109e+000  4.6900000e+000
 -3.0669462e+000 -1.0289751e+000  4.7000000e+000
 -1.0097302e+001  2.4309470e-001  4.7100000e+000
 -1.2771098e+001 -1.2565901e+000  4.7200000e+000
 -9.1926341e+000 -3.4718319e-001  4.7300000e+000
 -1.3331698e+001 -9.4137219e-001  4.7400000e+000
 -1.2334372e+001 -1.1745603e+000  4.7500000e+000
 -1.4317679e+001 -1.0211417e+000  4.7600000e+000
 -1.7114028e+001 -4.0166673e-001  4.7700000e+000
 -1.8670045e+001  1.7366567e-001  4.7800000e+000
 -1.6904700e+001 -1.1611849e-001  4.7900000e+000
 -1.2581956e+001  1.0641191e+000  4.8000000e+000
 -1.0386830e+001 -2.4538630e-001  4.8100000e+000
 -3.1574808e+000 -1.5175391e+000  4.8200000e+000
 -3.7378628e+000  9.7341591e-003  4.8300000e+000
 -1.0265012e+001  7.1372865e-002  4.8400000e+000
 -8.2135583e+000  3.1653581e-001  4.8500000e+000
 -6.0377265e+000  4.9982567e-001  4.8600000e+000
 -3.1779667e+000  1.2780841e+000  4.8700000e+000
 -2.2598069e-001 -5.4781615e-001  4.8800000e+000
  6.0020584e+000  2.6080840e-001  4.8900000e+000
  2.2514406e+000 -1.3176672e-002  4.9000000e+000
  3.1205300e+000 -5.8026400e-001  4.9100000e+000
  2.4709007e+000  2.1363084e+000  4.9200000e+000
 -1.0547143e+000 -2.5761712e-001  4.9300000e+000
  9.7323780e+000 -1.4095285e+000  4.9400000e+000
  6.5792610e+000  1.7701009e+000  4.9500000e+000
 -1.7915315e+000  3.2554598e-001  4.9600000e+000
  7.2639156e+000 -1.1190396e+000  4.9700000e+000
  7.4137895e+000  6.2035014e-001  4.9800000e+000
  2.4162081e-001  1.2697818e+000  4.9900000e+000
